N_POINTS,LATITUDE,LONGITUDE,TIME,CYCLE_NUMBER,PLATFORM_NUMBER,PRES,TEMP,PSAL
623,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1237.96,5.585,35.014
624,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1239.96,5.567,35.016
625,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1241.92,5.552,35.016
626,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1244.0,5.548,35.016
627,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1246.04,5.546,35.016
628,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1248.0,5.546,35.016
629,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1249.96,5.545,35.016
630,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1251.96,5.54,35.016
631,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1253.96,5.522,35.018
632,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1256.0,5.511,35.017
633,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1258.04,5.502,35.018
634,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1260.0,5.493,35.018
635,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1261.96,5.49,35.018
636,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1263.96,5.488,35.018
637,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1266.0,5.484,35.019
638,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1268.04,5.479,35.019
639,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1270.08,5.479,35.019
640,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1272.0,5.476,35.019
641,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1273.92,5.459,35.02
642,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1275.96,5.459,35.02
643,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1277.96,5.455,35.022
644,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1279.96,5.441,35.022
645,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1281.96,5.437,35.023
646,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1283.96,5.431,35.022
647,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1286.0,5.425,35.022
648,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1288.0,5.419,35.023
649,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1289.96,5.416,35.023
650,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1291.96,5.414,35.023
651,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1294.0,5.41,35.023
652,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1296.04,5.403,35.023
653,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1298.0,5.388,35.025
654,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1299.96,5.379,35.025
655,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1301.92,5.377,35.025
656,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1303.92,5.374,35.026
657,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1305.92,5.373,35.026
658,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1308.0,5.369,35.026
659,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1310.08,5.361,35.026
660,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1312.04,5.351,35.026
661,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1314.0,5.344,35.027
662,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1316.04,5.326,35.027
663,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1318.0,5.316,35.027
664,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1320.0,5.307,35.027
665,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1322.0,5.306,35.028
666,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1324.0,5.306,35.03
667,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1325.92,5.304,35.03
668,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1328.0,5.292,35.03
669,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1329.96,5.271,35.03
670,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1332.0,5.263,35.029
671,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1334.04,5.259,35.029
672,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1335.96,5.258,35.029
673,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1337.88,5.255,35.029
674,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1339.96,5.246,35.029
675,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1342.04,5.229,35.029
676,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1343.96,5.22,35.03
677,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1345.96,5.215,35.03
678,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1348.0,5.214,35.03
679,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1350.08,5.214,35.03
680,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1351.96,5.209,35.031
681,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1353.96,5.2,35.032
682,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1356.0,5.2,35.033
683,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1358.0,5.201,35.034
684,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1360.0,5.198,35.035
685,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1361.96,5.196,35.035
686,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1363.92,5.194,35.035
687,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1365.96,5.191,35.035
688,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1368.04,5.183,35.035
689,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1370.04,5.178,35.036
690,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1372.0,5.177,35.037
691,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1373.92,5.179,35.037
692,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1375.92,5.181,35.038
693,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1377.96,5.184,35.038
694,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1379.96,5.185,35.039
695,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1382.0,5.185,35.04
696,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1384.0,5.181,35.041
697,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1385.96,5.177,35.043
698,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1387.96,5.175,35.046
699,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1390.0,5.162,35.048
700,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1391.96,5.148,35.048
701,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1394.0,5.138,35.049
702,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1395.96,5.137,35.049
703,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1397.96,5.13,35.05
704,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1399.96,5.125,35.05
705,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1402.0,5.126,35.051
706,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1404.0,5.124,35.051
707,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1405.96,5.122,35.051
708,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1408.0,5.122,35.051
709,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1410.04,5.121,35.051
710,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1412.0,5.115,35.051
711,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1413.96,5.113,35.051
712,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1415.96,5.111,35.051
713,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1417.96,5.098,35.052
714,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1420.0,5.093,35.051
715,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1422.04,5.088,35.052
716,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1424.12,5.082,35.053
717,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1426.04,5.079,35.053
718,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1427.96,5.079,35.052
719,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1430.0,5.071,35.052
720,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1431.96,5.06,35.053
721,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1433.96,5.057,35.052
722,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1436.04,5.05,35.053
723,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1438.0,5.045,35.053
724,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1440.04,5.029,35.054
725,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1441.96,5.018,35.054
726,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1443.92,5.015,35.054
727,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1445.96,5.007,35.055
728,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1448.0,5.0,35.055
729,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1450.04,4.999,35.055
730,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1452.0,4.998,35.055
731,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1454.0,4.998,35.055
732,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1456.0,4.997,35.055
733,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1457.96,4.992,35.056
734,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1460.0,4.989,35.056
735,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1461.96,4.987,35.056
736,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1464.0,4.985,35.056
737,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1466.08,4.979,35.057
738,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1468.04,4.963,35.057
739,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1469.96,4.955,35.057
740,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1471.92,4.947,35.057
741,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1473.96,4.94,35.058
742,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1475.92,4.936,35.058
743,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1478.0,4.934,35.058
744,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1480.0,4.929,35.058
745,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1481.96,4.927,35.059
746,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1483.96,4.919,35.059
747,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1486.04,4.913,35.06
748,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1488.04,4.91,35.06
749,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1490.04,4.909,35.06
750,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1492.0,4.908,35.06
751,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1493.96,4.907,35.06
752,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1495.96,4.906,35.06
753,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1497.96,4.904,35.06
754,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1499.96,4.902,35.061
755,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1502.0,4.896,35.061
756,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1504.0,4.893,35.061
757,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1506.0,4.89,35.061
758,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1508.0,4.889,35.061
759,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1510.04,4.887,35.061
760,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1512.0,4.884,35.061
761,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1514.0,4.876,35.062
762,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1516.0,4.873,35.062
763,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1517.96,4.869,35.062
764,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1519.92,4.868,35.062
765,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1521.96,4.862,35.063
766,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1523.96,4.848,35.063
767,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1525.96,4.845,35.063
768,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1527.96,4.842,35.063
769,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1529.96,4.84,35.063
770,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1532.04,4.839,35.063
771,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1534.04,4.839,35.063
772,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1536.04,4.839,35.063
773,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1538.04,4.832,35.064
774,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1539.96,4.822,35.064
775,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1541.96,4.81,35.065
776,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1543.92,4.798,35.065
777,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1545.96,4.795,35.065
778,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1548.0,4.789,35.065
779,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1550.04,4.786,35.066
780,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1552.04,4.782,35.066
781,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1554.04,4.781,35.066
782,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1556.04,4.78,35.066
783,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1558.0,4.779,35.066
784,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1559.96,4.779,35.065
785,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1561.96,4.777,35.065
786,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1564.0,4.772,35.066
787,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1565.96,4.762,35.066
788,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1567.96,4.756,35.066
789,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1569.96,4.745,35.066
790,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1572.0,4.738,35.066
791,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1573.96,4.733,35.066
792,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1575.92,4.728,35.066
793,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1578.04,4.722,35.066
794,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1580.04,4.719,35.066
795,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1582.08,4.718,35.066
796,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1584.04,4.717,35.066
797,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1586.04,4.716,35.066
798,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1588.04,4.715,35.066
799,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1590.0,4.713,35.066
800,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1591.96,4.71,35.066
801,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1593.96,4.697,35.066
802,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1596.04,4.688,35.066
803,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1598.04,4.682,35.066
804,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1600.0,4.681,35.066
805,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1602.0,4.676,35.067
806,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1604.08,4.672,35.067
807,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1606.08,4.668,35.067
808,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1608.0,4.665,35.067
809,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1609.92,4.66,35.067
810,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1612.0,4.657,35.067
811,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1614.08,4.653,35.067
812,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1616.04,4.652,35.067
813,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1617.96,4.649,35.068
814,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1620.0,4.647,35.068
815,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1622.0,4.646,35.068
816,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1623.92,4.645,35.068
817,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1625.96,4.644,35.068
818,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1628.0,4.643,35.068
819,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1630.04,4.641,35.068
820,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1632.04,4.636,35.068
821,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1634.0,4.629,35.068
822,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1635.96,4.621,35.068
823,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1637.92,4.619,35.068
824,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1640.0,4.615,35.068
825,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1642.04,4.612,35.069
826,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1644.0,4.609,35.069
827,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1646.04,4.609,35.069
828,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1648.0,4.609,35.069
829,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1649.96,4.609,35.069
830,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1652.0,4.609,35.069
831,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1654.0,4.609,35.069
832,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1656.0,4.61,35.069
833,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1657.92,4.61,35.069
834,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1659.96,4.61,35.069
835,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1662.04,4.609,35.069
836,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1663.96,4.608,35.069
837,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1665.96,4.608,35.069
838,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1668.0,4.606,35.069
839,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1670.04,4.603,35.069
840,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1672.04,4.599,35.07
841,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1673.96,4.595,35.07
842,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1675.96,4.594,35.07
843,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1678.04,4.592,35.069
844,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1680.0,4.584,35.07
845,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1681.96,4.574,35.069
846,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1683.96,4.572,35.069
847,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1685.92,4.571,35.069
848,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1687.88,4.571,35.069
849,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1689.92,4.57,35.068
850,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1692.0,4.559,35.068
851,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1693.92,4.537,35.066
852,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1695.96,4.531,35.066
853,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1697.96,4.526,35.066
854,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1700.0,4.513,35.065
855,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1702.08,4.505,35.065
856,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1704.0,4.505,35.065
857,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1705.92,4.502,35.065
858,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1708.04,4.5,35.065
859,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1710.08,4.495,35.065
860,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1712.04,4.493,35.065
861,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1713.96,4.488,35.065
862,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1715.92,4.488,35.065
863,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1718.0,4.489,35.065
864,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1720.0,4.488,35.065
865,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1721.96,4.488,35.065
866,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1723.96,4.488,35.065
867,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1725.96,4.489,35.065
868,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1727.96,4.487,35.065
869,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1730.0,4.485,35.065
870,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1732.0,4.481,35.064
871,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1733.96,4.478,35.065
872,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1736.0,4.477,35.065
873,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1738.0,4.478,35.065
874,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1740.0,4.478,35.065
875,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1742.04,4.478,35.065
876,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1743.96,4.478,35.066
877,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1745.92,4.478,35.066
878,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1748.0,4.476,35.066
879,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1750.04,4.475,35.066
880,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1752.0,4.475,35.066
881,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1754.0,4.472,35.066
882,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1755.96,4.471,35.065
883,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1757.96,4.469,35.065
884,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1759.96,4.463,35.065
885,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1761.92,4.455,35.065
886,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1763.96,4.451,35.064
887,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1765.92,4.452,35.064
888,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1767.96,4.438,35.064
889,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1770.0,4.418,35.062
890,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1771.96,4.414,35.062
891,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1773.96,4.421,35.064
892,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1776.0,4.42,35.066
893,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1778.0,4.414,35.066
894,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1780.08,4.403,35.066
895,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1782.04,4.391,35.065
896,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1784.0,4.385,35.065
897,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1786.04,4.378,35.064
898,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1788.0,4.374,35.064
899,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1789.96,4.371,35.064
900,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1791.96,4.369,35.064
901,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1794.0,4.365,35.063
902,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1795.92,4.363,35.064
903,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1797.88,4.362,35.063
904,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1799.88,4.361,35.063
905,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1801.96,4.361,35.063
906,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1803.96,4.361,35.063
907,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1806.0,4.359,35.064
908,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1808.0,4.357,35.065
909,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1810.0,4.357,35.065
910,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1811.96,4.35,35.065
911,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1814.04,4.341,35.065
912,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1816.0,4.336,35.065
913,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1818.0,4.332,35.065
914,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1820.0,4.327,35.066
915,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1822.0,4.325,35.065
916,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1823.96,4.324,35.065
917,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1825.96,4.32,35.065
918,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1828.08,4.314,35.065
919,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1830.04,4.31,35.064
920,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1831.96,4.304,35.064
921,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1833.92,4.294,35.064
922,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1835.92,4.289,35.063
923,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1837.96,4.289,35.063
924,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1839.96,4.282,35.063
925,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1842.0,4.274,35.062
926,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1844.0,4.269,35.061
927,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1845.92,4.261,35.062
928,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1847.96,4.243,35.06
929,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1850.08,4.239,35.059
930,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1852.12,4.232,35.059
931,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1854.08,4.221,35.057
